seed,iter,energy,mutual_information,adapt_pool_gradmax
254442893,0,9.249061161851694,1.92205590228895e-15,0.0
254442893,1,1.2887310708565054,3.9999943012688384,3.289882245238275e-10
254442893,2,0.9028742692836182,3.9977434106277645,2.6975227607195507e-11
254442893,3,0.7051183494291098,3.9983797764109212,9.608153880854336e-12
254442893,4,0.5632685980368263,3.9986300103429064,2.737362420068834e-12
254442893,5,0.449688030229927,3.998951504610597,5.620296127429913e-11
254442893,6,0.3604811972981283,3.999279892997915,1.173856999962247e-10
254442893,7,0.2938065880670524,3.999537067694823,2.2874856085255899e-10
254442893,8,0.24600405787692095,3.999712626529276,3.014786622233094e-13
254442893,9,0.21237481340348938,3.9998242048843586,3.1507490188924236e-08
254442893,10,0.18866522185959117,3.9998927247748846,1.1208770075781752e-08
254442893,11,0.1717010281887004,3.99993424702044,2.7027510096514287e-09
254442893,12,0.1593216823272267,3.9999593598344,8.111401632836246e-10
254442893,13,0.15010068602812843,3.9999746130644445,7.859778519865579e-09
254442893,14,0.1430954295123667,3.9999839537451622,1.1238829643245818e-10
254442893,15,0.1376746344925222,3.999989735512821,1.72215070677681e-09
254442893,16,0.13340819897792922,3.9999933589513073,5.525021182329151e-09
254442893,17,0.12999788238706433,3.999995659721691,1.1436189270248913e-10
254442893,18,0.11905761803234667,3.9999971398134404,1.134144963746139e-10
254442893,19,0.11505427862877168,3.999999974097702,1.1893837144657377e-09
254442893,20,0.11308312148353822,3.9999999981279712,5.350954077423627e-11
254442893,21,0.11275874857582206,3.9999999815036547,1.6557454666399796e-09
254442893,22,0.11175227881693235,3.99999998539308,1.0137963032025773e-10
254442893,23,0.11159425115966566,3.999999987035587,9.714267696047914e-10
254442893,24,0.11106720442504091,3.9999999835517066,1.3881219438811074e-09
254442893,25,0.1109883156483613,3.999999975425179,1.0572712445151128e-10
254442893,26,0.11071004905855837,3.9999999782283964,4.1131205919140305e-09
254442893,27,0.1106697208388973,3.999999984992402,8.081719605897324e-10
254442893,28,0.11052105789260758,3.999999984481901,1.057827300143672e-10
254442893,29,0.11049990823917047,3.999999985193882,8.886529508167018e-10
254442893,30,0.11041910263872552,3.999999986522285,1.029109239031957e-09
254442893,31,0.1104076842773719,3.9999999908214585,5.783525385849201e-10
254442893,32,0.11036281657630889,3.9999999909806165,5.634578168391277e-10
254442893,33,0.11033660040087424,3.9999999925416008,4.2364889944083246e-10
254442893,34,0.11033099672332043,3.999999995227241,2.1703483376436024e-10
254442893,35,0.11031553367145247,3.9999999953067724,4.100415372280118e-09
254442893,36,0.11031258711374504,3.9999999961749317,1.5556517774571006e-10
254442893,37,0.11030334954109061,3.9999999965163453,1.3497443411013523e-10
254442893,38,0.11030171899722548,3.9999999977121234,7.188134741201323e-11
254442893,39,0.11029612961220142,3.9999999977936227,6.824838707226961e-11
254442893,40,0.1102951918349617,3.9999999983031325,1.9614528457205478e-10
254442893,41,0.11029177422694672,3.9999999984427914,4.0504434116635235e-11
254442893,42,0.1102912179133032,3.9999999989652375,2.1911108219860754e-11
254442893,43,0.11028910717650338,3.999999999012185,3.069066264743034e-09
254442893,44,0.11028877015075655,3.9999999992646513,1.3120585350535644e-11
254442893,45,0.11028745647931408,3.9999999993226356,1.1376290869393534e-11
254442893,46,0.11028662532885371,3.999999999546259,6.357003549787533e-12
254442893,47,0.11028642716684423,3.999999999657423,4.2767341568601195e-12
254442893,48,0.11028589677962022,3.999999999687449,9.113215776030112e-12
254442893,49,0.11028578157709287,3.9999999997964,1.894548617087278e-12
254442893,50,0.11028544343852575,3.999999999805473,9.107664778595481e-12
254442893,51,0.11028537453788757,3.999999999856678,9.102406403552081e-12
254442893,52,0.11028515979511483,3.9999999998688294,1.957133193925945e-10
254442893,53,0.11028511747960262,3.9999999999139977,7.16919431291723e-13
254442893,54,0.11028498084760911,3.999999999918039,9.993300008309134e-13
254442893,55,0.1102849546809167,3.999999999940064,1.3372098155992083e-12
254442893,56,0.11028486751244362,3.99999999994507,1.1906568667206102e-12
254442893,57,0.11028485109192035,3.999999999964341,9.092487878279083e-12
254442893,58,0.11028479573064481,3.9999999999659748,1.3964585503733839e-12
254442893,59,0.11028478536465486,3.999999999975101,9.095103542766608e-12
254442893,60,0.11028475015511063,3.9999999999771747,9.090609596209525e-12
254442893,61,0.11028474357660933,3.9999999999848947,9.08888553379009e-12
254442893,62,0.11028472108877699,3.9999999999856897,9.089246366256615e-12
254442893,63,0.11028471690415102,3.999999999989707,9.089329665578879e-12
254442893,64,0.11028470257601813,3.999999999990562,2.01649621708063e-12
254442893,65,0.11028469991421398,3.999999999993796,9.087910891351607e-12
254442893,66,0.1102846906744121,3.9999999999941176,9.087744361558726e-12
254442893,67,0.11028468899670707,3.9999999999957065,4.091287758875984e-09
254442893,68,0.11028468315564276,3.999999999996068,9.087257021391738e-12
254442893,69,0.11028468208688753,3.999999999997386,2.417184625408623e-12
254442893,70,0.11028467835786859,3.999999999997538,9.086729675426384e-12
254442893,71,0.11028467768093696,3.9999999999982885,5.6771659502051285e-12
