va,vb,noise_factor,obs_value,obs_var,extrapolated_value
2,7,5,0.2705078125,0.18690013885498047,0.8330078125000001
2,8,1,0.9697265625,0.014772891998291016,0.930078125
2,8,2,0.9052734375,0.043688297271728516,0.930078125
2,8,3,0.931640625,0.0324406623840332,0.930078125
2,8,4,0.9638671875,0.017524242401123047,0.930078125
2,8,5,0.970703125,0.01431894302368164,0.930078125
2,13,1,0.9677734375,0.015697002410888672,0.9504882812500003
2,13,2,0.9375,0.029784679412841797,0.9504882812500003
2,13,3,0.9384765625,0.02935504913330078,0.9504882812500003
2,13,4,0.9580078125,0.02033710479736328,0.9504882812500003
2,13,5,0.9609375,0.018953323364257812,0.9504882812500003
3,0,1,0.9560546875,0.021221637725830078,0.9377929687500002
3,0,2,0.9501953125,0.023885250091552734,0.9377929687500002
3,0,3,0.5498046875,0.12821722030639648,0.9377929687500002
3,0,4,0.25,0.18745660781860352,0.9377929687500002
3,0,5,0.9677734375,0.015709400177001953,0.9377929687500002
3,3,1,0.9619140625,0.01846456527709961,0.9335937500000002
3,3,2,0.9150390625,0.03963947296142578,0.9335937500000002
3,3,3,0.9326171875,0.03197431564331055,0.9335937500000002
3,3,4,0.9560546875,0.02118539810180664,0.9335937500000002
3,3,5,0.9609375,0.018901348114013672,0.9335937500000002
3,4,1,0.9580078125,0.02027606964111328,0.68662109375
3,4,2,0.5234375,0.1292128562927246,0.68662109375
3,4,3,0.4970703125,0.1309056282043457,0.68662109375
3,4,4,0.5107421875,0.12889719009399414,0.68662109375
3,4,5,0.974609375,0.01244974136352539,0.68662109375
3,10,1,0.96484375,0.017084121704101562,0.8655273437500002
3,10,2,0.943359375,0.026995182037353516,0.8655273437500002
3,10,3,0.533203125,0.12886428833007812,0.8655273437500002
3,10,4,0.9560546875,0.02123880386352539,0.8655273437500002
3,10,5,0.97265625,0.01338958740234375,0.8655273437500002
3,11,1,0.962890625,0.018012523651123047,0.9911132812500002
3,11,2,0.9423828125,0.027519702911376953,0.9911132812500002
3,11,3,0.9423828125,0.02755594253540039,0.9911132812500002
3,11,4,0.498046875,0.12975645065307617,0.9911132812500002
3,11,5,0.97265625,0.01335287094116211,0.9911132812500002
3,13,1,0.9345703125,0.030963420867919922,0.9214843749999999
3,13,2,0.9248046875,0.03521394729614258,0.9214843749999999
3,13,3,0.9736328125,0.01290273666381836,0.9214843749999999
3,13,4,0.9580078125,0.020247936248779297,0.9214843749999999
3,13,5,0.96875,0.015235424041748047,0.9214843749999999
4,0,1,0.4765625,0.13300180435180664,0.6110351562499998
4,0,2,0.9267578125,0.034357547760009766,0.6110351562499998
4,0,3,0.2509765625,0.1873946189880371,0.6110351562499998
4,0,4,0.970703125,0.014309406280517578,0.6110351562499998
4,0,5,0.466796875,0.12852096557617188,0.6110351562499998
4,3,1,0.927734375,0.03420066833496094,0.9833007812500003
4,3,2,0.9345703125,0.031120777130126953,0.9833007812500003
4,3,3,0.904296875,0.04408121109008789,0.9833007812500003
4,3,4,0.23046875,0.18709039688110352,0.9833007812500003
4,3,5,0.9599609375,0.019375324249267578,0.9833007812500003
4,4,1,0.9150390625,0.03977489471435547,0.904296875
4,4,2,0.9365234375,0.030200481414794922,0.904296875
4,4,3,0.931640625,0.03240776062011719,0.904296875
4,4,4,0.9677734375,0.015707969665527344,0.904296875
4,4,5,0.9638671875,0.017568111419677734,0.904296875
4,9,1,0.2734375,0.18687009811401367,0.37939453125000006
4,9,2,0.90625,0.04329109191894531,0.37939453125000006
4,9,3,0.9287109375,0.0336756706237793,0.37939453125000006
4,9,4,0.9697265625,0.014729976654052734,0.37939453125000006
4,9,5,0.953125,0.022520065307617188,0.37939453125000006
4,12,1,0.9326171875,0.0319361686706543,1.0281250000000002
4,12,2,0.94140625,0.02785491943359375,1.0281250000000002
4,12,3,0.927734375,0.03411674499511719,1.0281250000000002
4,12,4,0.9765625,0.01148223876953125,1.0281250000000002
4,12,5,0.69140625,0.11019086837768555,1.0281250000000002
4,13,1,0.970703125,0.014303207397460938,0.9507812500000004
4,13,2,0.943359375,0.027023792266845703,0.9507812500000004
4,13,3,0.927734375,0.03422880172729492,0.9507812500000004
4,13,4,0.958984375,0.019808292388916016,0.9507812500000004
4,13,5,0.9677734375,0.015714168548583984,0.9507812500000004
5,1,1,0.94140625,0.027948856353759766,0.9643554687500004
5,1,2,0.478515625,0.12801313400268555,0.9643554687500004
5,1,3,0.490234375,0.1302509307861328,0.9643554687500004
5,1,4,0.2607421875,0.1870131492614746,0.9643554687500004
5,1,5,0.25,0.1872119903564453,0.9643554687500004
5,5,1,0.921875,0.03670310974121094,0.8310546875000001
5,5,2,0.947265625,0.025186538696289062,0.8310546875000001
5,5,3,0.5224609375,0.1307816505432129,0.8310546875000001
5,5,4,0.966796875,0.01615762710571289,0.8310546875000001
5,5,5,0.9697265625,0.014778614044189453,0.8310546875000001
5,6,1,0.9306640625,0.0328831672668457,0.9859375000000001
5,6,2,0.939453125,0.028875350952148438,0.9859375000000001
5,6,3,0.896484375,0.047525882720947266,0.9859375000000001
5,6,4,0.166015625,0.07720518112182617,0.9859375000000001
5,6,5,0.9775390625,0.011035442352294922,0.9859375000000001
5,11,1,0.970703125,0.014322280883789062,0.5119140625
5,11,2,0.2412109375,0.18745708465576172,0.5119140625
5,11,3,0.484375,0.13000726699829102,0.5119140625
5,11,4,0.9619140625,0.018455982208251953,0.5119140625
5,11,5,0.96484375,0.01706695556640625,0.5119140625
5,12,1,0.96484375,0.01706695556640625,0.9329101562500002
5,12,2,0.9091796875,0.04208230972290039,0.9329101562500002
5,12,3,0.9658203125,0.016640186309814453,0.9329101562500002
5,12,4,0.96875,0.015220165252685547,0.9329101562500002
5,12,5,0.974609375,0.012430191040039062,0.9329101562500002
5,13,1,0.486328125,0.13001489639282227,0.5699218749999999
5,13,2,0.9453125,0.026256084442138672,0.5699218749999999
5,13,3,0.947265625,0.025316715240478516,0.5699218749999999
5,13,4,0.96484375,0.017084121704101562,0.5699218749999999
5,13,5,0.9619140625,0.018493175506591797,0.5699218749999999
6,1,1,0.26171875,0.1873307228088379,0.24365234375000022
6,1,2,0.9248046875,0.035448551177978516,0.24365234375000022
6,1,3,0.2529296875,0.18722248077392578,0.24365234375000022
6,1,4,0.970703125,0.014333248138427734,0.24365234375000022
6,1,5,0.9541015625,0.022153377532958984,0.24365234375000022
6,5,1,0.9638671875,0.017562389373779297,0.9310546874999998
6,5,2,0.9326171875,0.032002925872802734,0.9310546874999998
6,5,3,0.8935546875,0.04858064651489258,0.9310546874999998
6,5,4,0.9716796875,0.013832569122314453,0.9310546874999998
6,5,5,0.9697265625,0.014783382415771484,0.9310546874999998
6,6,1,0.970703125,0.014322280883789062,1.0809570312500003
6,6,2,0.8779296875,0.054834842681884766,1.0809570312500003
6,6,3,0.8359375,0.06996011734008789,1.0809570312500003
6,6,4,0.966796875,0.016164779663085938,1.0809570312500003
6,6,5,0.5126953125,0.12840795516967773,1.0809570312500003
6,9,1,0.9541015625,0.022124767303466797,1.1313476562500004
6,9,2,0.9453125,0.026011943817138672,1.1313476562500004
6,9,3,0.9619140625,0.018478870391845703,1.1313476562500004
6,9,4,0.9580078125,0.020339488983154297,1.1313476562500004
6,9,5,0.5029296875,0.13016176223754883,1.1313476562500004
6,10,1,0.9326171875,0.03199338912963867,0.92431640625
6,10,2,0.9306640625,0.03278303146362305,0.92431640625
6,10,3,0.9658203125,0.016651630401611328,0.92431640625
6,10,4,0.966796875,0.016164779663085938,0.92431640625
6,10,5,0.958984375,0.019869327545166016,0.92431640625
6,13,1,0.9658203125,0.016631603240966797,0.86611328125
6,13,2,0.9462890625,0.025795459747314453,0.86611328125
6,13,3,0.509765625,0.1302657127380371,0.86611328125
6,13,4,0.97265625,0.013387203216552734,0.86611328125
6,13,5,0.9609375,0.018935680389404297,0.86611328125
7,2,1,0.958984375,0.019866466522216797,0.49384765625000004
7,2,2,0.220703125,0.09162092208862305,0.49384765625000004
7,2,3,0.4912109375,0.13139867782592773,0.49384765625000004
7,2,4,0.9521484375,0.023061275482177734,0.49384765625000004
7,2,5,0.966796875,0.016107559204101562,0.49384765625000004
7,7,1,0.451171875,0.14800024032592773,0.5246093750000002
7,7,2,0.919921875,0.03738212585449219,0.5246093750000002
7,7,3,0.943359375,0.027059555053710938,0.5246093750000002
7,7,4,0.958984375,0.019859790802001953,0.5246093750000002
7,7,5,0.97265625,0.01336812973022461,0.5246093750000002
7,8,1,0.9375,0.029773235321044922,0.7778320312499999
7,8,2,0.9248046875,0.03524303436279297,0.7778320312499999
7,8,3,0.248046875,0.18738698959350586,0.7778320312499999
7,8,4,0.974609375,0.012436389923095703,0.7778320312499999
7,8,5,0.966796875,0.016176223754882812,0.7778320312499999
7,10,1,0.96484375,0.01708841323852539,0.9290039062499998
7,10,2,0.908203125,0.04208564758300781,0.9290039062499998
7,10,3,0.962890625,0.018021106719970703,0.9290039062499998
7,10,4,0.9697265625,0.014772891998291016,0.9290039062499998
7,10,5,0.9814453125,0.00913381576538086,0.9290039062499998
7,12,1,0.490234375,0.13499116897583008,0.46162109375000004
7,12,2,0.9208984375,0.03714132308959961,0.46162109375000004
7,12,3,0.2421875,0.1873316764831543,0.46162109375000004
7,12,4,0.49609375,0.13045263290405273,0.46162109375000004
7,12,5,0.974609375,0.012449264526367188,0.46162109375000004
7,13,1,0.9619140625,0.018493175506591797,0.6308593749999998
7,13,2,0.484375,0.14252614974975586,0.6308593749999998
7,13,3,0.5205078125,0.1302022933959961,0.6308593749999998
7,13,4,0.966796875,0.01618051528930664,0.6308593749999998
7,13,5,0.970703125,0.014313220977783203,0.6308593749999998
8,2,1,0.9716796875,0.013824939727783203,1.1289062500000004
8,2,2,0.9248046875,0.03523588180541992,1.1289062500000004
8,2,3,0.9697265625,0.014778614044189453,1.1289062500000004
8,2,4,0.9580078125,0.020334720611572266,1.1289062500000004
8,2,5,0.5224609375,0.1305680274963379,1.1289062500000004
8,7,1,0.482421875,0.12975645065307617,0.55126953125
8,7,2,0.9287109375,0.03373861312866211,0.55126953125
8,7,3,0.908203125,0.04208564758300781,0.55126953125
8,7,4,0.970703125,0.01429605484008789,0.55126953125
8,7,5,0.958984375,0.019808292388916016,0.55126953125
8,8,1,0.2509765625,0.18747234344482422,0.3102539062500001
8,8,2,0.2470703125,0.18717098236083984,0.3102539062500001
8,8,3,0.96875,0.01525115966796875,0.3102539062500001
8,8,4,0.9609375,0.01895904541015625,0.3102539062500001
8,8,5,0.279296875,0.18703222274780273,0.3102539062500001
8,9,1,0.9287109375,0.033686161041259766,0.9040039062499999
8,9,2,0.923828125,0.03592252731323242,0.9040039062499999
8,9,3,0.9208984375,0.03714132308959961,0.9040039062499999
8,9,4,0.9677734375,0.015714168548583984,0.9040039062499999
8,9,5,0.970703125,0.014314651489257812,0.9040039062499999
8,11,1,0.4736328125,0.13705015182495117,0.5421875000000003
8,11,2,0.9326171875,0.031954288482666016,0.5421875000000003
8,11,3,0.91015625,0.04195356369018555,0.5421875000000003
8,11,4,0.9677734375,0.015723705291748047,0.5421875000000003
8,11,5,0.970703125,0.014323711395263672,0.5421875000000003
8,13,1,0.94140625,0.02797079086303711,0.8454101562500003
8,13,2,0.939453125,0.028667926788330078,0.8454101562500003
8,13,3,0.515625,0.1312122344970703,0.8454101562500003
8,13,4,0.9697265625,0.014769554138183594,0.8454101562500003
8,13,5,0.958984375,0.019808292388916016,0.8454101562500003
9,4,1,0.912109375,0.04093790054321289,0.90234375
9,4,2,0.9287109375,0.0335383415222168,0.90234375
9,4,3,0.943359375,0.027110576629638672,0.90234375
9,4,4,0.9638671875,0.01753377914428711,0.90234375
9,4,5,0.9599609375,0.01938009262084961,0.90234375
9,6,1,0.947265625,0.025207042694091797,0.9276367187500001
9,6,2,0.92578125,0.034700870513916016,0.9276367187500001
9,6,3,0.9443359375,0.026595592498779297,0.9276367187500001
9,6,4,0.9638671875,0.017568111419677734,0.9276367187500001
9,6,5,0.9638671875,0.017562389373779297,0.9276367187500001
9,8,1,0.9404296875,0.028434276580810547,0.8302734375000002
9,8,2,0.9228515625,0.03607892990112305,0.8302734375000002
9,8,3,0.486328125,0.12906599044799805,0.8302734375000002
9,8,4,0.9716796875,0.013844966888427734,0.8302734375000002
9,8,5,0.958984375,0.01988363265991211,0.8302734375000002
9,9,1,0.9404296875,0.02844524383544922,0.9225585937499998
9,9,2,0.93359375,0.03150177001953125,0.9225585937499998
9,9,3,0.93359375,0.03144216537475586,0.9225585937499998
9,9,4,0.9658203125,0.016602039337158203,0.9225585937499998
9,9,5,0.966796875,0.016190052032470703,0.9225585937499998
9,13,1,0.265625,0.1870136260986328,0.2339843749999999
9,13,2,0.2490234375,0.18748760223388672,0.2339843749999999
9,13,3,0.958984375,0.019859790802001953,0.2339843749999999
9,13,4,0.9599609375,0.019355297088623047,0.2339843749999999
9,13,5,0.4970703125,0.1313624382019043,0.2339843749999999
10,3,1,0.900390625,0.0457301139831543,0.9410156250000004
10,3,2,0.9423828125,0.027549266815185547,0.9410156250000004
10,3,3,0.96875,0.015256881713867188,0.9410156250000004
10,3,4,0.5517578125,0.12707042694091797,0.9410156250000004
10,3,5,0.97265625,0.013396739959716797,0.9410156250000004
10,6,1,0.9189453125,0.03792858123779297,1.1490234375
10,6,2,0.923828125,0.03590822219848633,1.1490234375
10,6,3,0.923828125,0.03588533401489258,1.1490234375
10,6,4,0.96484375,0.01707601547241211,1.1490234375
10,6,5,0.3408203125,0.12045717239379883,1.1490234375
10,7,1,0.9296875,0.033307552337646484,0.91611328125
10,7,2,0.9375,0.029510498046875,0.91611328125
10,7,3,0.9443359375,0.026675701141357422,0.91611328125
10,7,4,0.9736328125,0.012908458709716797,0.91611328125
10,7,5,0.9697265625,0.014766216278076172,0.91611328125
10,10,1,0.947265625,0.02526235580444336,0.92841796875
10,10,2,0.9365234375,0.030234813690185547,0.92841796875
10,10,3,0.4814453125,0.1313939094543457,0.92841796875
10,10,4,0.970703125,0.01428079605102539,0.92841796875
10,10,5,0.7421875,0.10650873184204102,0.92841796875
10,13,1,0.93359375,0.03154182434082031,0.8249023437500003
10,13,2,0.927734375,0.034143924713134766,0.8249023437500003
10,13,3,0.498046875,0.13135480880737305,0.8249023437500003
10,13,4,0.9638671875,0.01750469207763672,0.8249023437500003
10,13,5,0.97265625,0.013387203216552734,0.8249023437500003
11,3,1,0.9443359375,0.026667118072509766,0.9355468749999998
11,3,2,0.947265625,0.025169849395751953,0.9355468749999998
11,3,3,0.9638671875,0.017542362213134766,0.9355468749999998
11,3,4,0.96484375,0.017113208770751953,0.9355468749999998
11,3,5,0.974609375,0.012451648712158203,0.9355468749999998
11,5,1,0.9677734375,0.01571941375732422,1.3019531250000005
11,5,2,0.9365234375,0.030234813690185547,1.3019531250000005
11,5,3,0.9287109375,0.033711910247802734,1.3019531250000005
11,5,4,0.2587890625,0.18716096878051758,1.3019531250000005
11,5,5,0.2509765625,0.1868586540222168,1.3019531250000005
11,8,1,0.96875,0.01525115966796875,0.7628906249999999
11,8,2,0.169921875,0.07452964782714844,0.7628906249999999
11,8,3,0.94921875,0.02440643310546875,0.7628906249999999
11,8,4,0.974609375,0.012414932250976562,0.7628906249999999
11,8,5,0.4736328125,0.1308445930480957,0.7628906249999999
11,11,1,0.9697265625,0.014778614044189453,0.9512695312500002
11,11,2,0.9326171875,0.031706809997558594,0.9512695312500002
11,11,3,0.962890625,0.018026351928710938,0.9512695312500002
11,11,4,0.966796875,0.016170978546142578,0.9512695312500002
11,11,5,0.966796875,0.016130447387695312,0.9512695312500002
11,13,1,0.9091796875,0.04223155975341797,0.7609375000000003
11,13,2,0.9345703125,0.03110790252685547,0.7609375000000003
11,13,3,0.265625,0.18741750717163086,0.7609375000000003
11,13,4,0.9697265625,0.014750003814697266,0.7609375000000003
11,13,5,0.974609375,0.012449264526367188,0.7609375000000003
12,4,1,0.94921875,0.024343013763427734,0.9427734375000001
12,4,2,0.94140625,0.028005123138427734,0.9427734375000001
12,4,3,0.96875,0.015258312225341797,0.9427734375000001
12,4,4,0.962890625,0.017980575561523438,0.9427734375000001
12,4,5,0.9619140625,0.01848459243774414,0.9427734375000001
12,5,1,0.9326171875,0.03187417984008789,0.6970703125
12,5,2,0.4814453125,0.12854242324829102,0.6970703125
12,5,3,0.947265625,0.025310039520263672,0.6970703125
12,5,4,0.9716796875,0.013842582702636719,0.6970703125
12,5,5,0.955078125,0.021687030792236328,0.6970703125
12,7,1,0.943359375,0.027048587799072266,0.9343750000000002
12,7,2,0.9326171875,0.031725406646728516,0.9343750000000002
12,7,3,0.966796875,0.016149520874023438,0.9343750000000002
12,7,4,0.9638671875,0.017524242401123047,0.9343750000000002
12,7,5,0.958984375,0.019872188568115234,0.9343750000000002
12,12,1,0.935546875,0.030621051788330078,0.98623046875
12,12,2,0.9306640625,0.03255939483642578,0.98623046875
12,12,3,0.91015625,0.04171609878540039,0.98623046875
12,12,4,0.978515625,0.01057291030883789,0.98623046875
12,12,5,0.779296875,0.08808183670043945,0.98623046875
12,13,1,0.9599609375,0.019398212432861328,0.9320312500000003
12,13,2,0.923828125,0.03593111038208008,0.9320312500000003
12,13,3,0.931640625,0.03242063522338867,0.9320312500000003
12,13,4,0.966796875,0.01611948013305664,0.9320312500000003
12,13,5,0.96875,0.015228271484375,0.9320312500000003
13,0,1,0.9716796875,0.01385641098022461,0.9865234375
13,0,2,0.9091796875,0.04208230972290039,0.9865234375
13,0,3,0.93359375,0.03149986267089844,0.9865234375
13,0,4,0.4814453125,0.12974834442138672,0.9865234375
13,0,5,0.9599609375,0.019398212432861328,0.9865234375
13,1,1,0.927734375,0.03403663635253906,0.78955078125
13,1,2,0.48828125,0.13588380813598633,0.78955078125
13,1,3,0.9521484375,0.022966861724853516,0.78955078125
13,1,4,0.0205078125,0.09055089950561523,0.78955078125
13,1,5,0.962890625,0.017980575561523438,0.78955078125
13,2,1,0.916015625,0.039072513580322266,0.8086914062499998
13,2,2,0.923828125,0.03561830520629883,0.8086914062499998
13,2,3,0.4677734375,0.1317133903503418,0.8086914062499998
13,2,4,0.9560546875,0.02123403549194336,0.8086914062499998
13,2,5,0.9599609375,0.019427776336669922,0.8086914062499998
13,3,1,0.04296875,0.16681623458862305,0.06601562499999991
13,3,2,0.91796875,0.03845024108886719,0.06601562499999991
13,3,3,0.26171875,0.1873927116394043,0.06601562499999991
13,3,4,0.96484375,0.017084121704101562,0.06601562499999991
13,3,5,0.9580078125,0.02023458480834961,0.06601562499999991
13,4,1,0.92578125,0.035031795501708984,0.7380859374999998
13,4,2,0.9404296875,0.028234004974365234,0.7380859374999998
13,4,3,0.0498046875,0.17151927947998047,0.7380859374999998
13,4,4,0.9677734375,0.015697002410888672,0.7380859374999998
13,4,5,0.96484375,0.017079830169677734,0.7380859374999998
13,5,1,0.890625,0.04985237121582031,0.5487304687499996
13,5,2,0.25,0.18733930587768555,0.5487304687499996
13,5,3,0.966796875,0.016183853149414062,0.5487304687499996
13,5,4,0.9619140625,0.018450260162353516,0.5487304687499996
13,5,5,0.96484375,0.017107009887695312,0.5487304687499996
13,6,1,0.939453125,0.028838634490966797,1.0092773437500002
13,6,2,0.9345703125,0.030823230743408203,1.0092773437500002
13,6,3,0.94140625,0.027996540069580078,1.0092773437500002
13,6,4,0.115234375,0.06393957138061523,1.0092773437500002
13,6,5,0.9658203125,0.016624927520751953,1.0092773437500002
13,7,1,0.2822265625,0.10848855972290039,0.4001953125
13,7,2,0.9326171875,0.032000064849853516,0.4001953125
13,7,3,0.962890625,0.01803731918334961,0.4001953125
13,7,4,0.9658203125,0.016637325286865234,0.4001953125
13,7,5,0.9697265625,0.014758586883544922,0.4001953125
13,8,1,0.9384765625,0.02926349639892578,1.2556640625000006
13,8,2,0.896484375,0.04686546325683594,1.2556640625000006
13,8,3,0.9443359375,0.02663564682006836,1.2556640625000006
13,8,4,0.275390625,0.18709182739257812,1.2556640625000006
13,8,5,0.26171875,0.1874408721923828,1.2556640625000006
13,9,1,0.0517578125,0.1395888328552246,0.2093750000000001
13,9,2,0.923828125,0.03557538986206055,0.2093750000000001
13,9,3,0.966796875,0.01618814468383789,0.2093750000000001
13,9,4,0.974609375,0.012441635131835938,0.2093750000000001
13,9,5,0.974609375,0.012430191040039062,0.2093750000000001
13,10,1,0.970703125,0.014322280883789062,0.5051757812499998
13,10,2,0.0556640625,0.13734722137451172,0.5051757812499998
13,10,3,0.8935546875,0.048456668853759766,0.5051757812499998
13,10,4,0.958984375,0.019869327545166016,0.5051757812499998
13,10,5,0.955078125,0.021699905395507812,0.5051757812499998
13,11,1,0.9111328125,0.04135751724243164,0.7166992187499999
13,11,2,0.5615234375,0.1268448829650879,0.7166992187499999
13,11,3,0.9228515625,0.03635692596435547,0.7166992187499999
13,11,4,0.955078125,0.021656513214111328,0.7166992187499999
13,11,5,0.955078125,0.021623611450195312,0.7166992187499999
13,12,1,0.939453125,0.028888225555419922,0.5236328124999995
13,12,2,0.052734375,0.13936567306518555,0.5236328124999995
13,12,3,0.9248046875,0.03542661666870117,0.5236328124999995
13,12,4,0.490234375,0.12978553771972656,0.5236328124999995
13,12,5,0.9755859375,0.011950492858886719,0.5236328124999995
13,13,1,0.9375,0.029713153839111328,0.9291992187500001
13,13,2,0.9345703125,0.03085041046142578,0.9291992187500001
13,13,3,0.974609375,0.012436389923095703,0.9291992187500001
13,13,4,0.966796875,0.016194820404052734,0.9291992187500001
13,13,5,0.9658203125,0.016624927520751953,0.9291992187500001
