seed,iter,energy,mutual_information,adapt_pool_gradmax
254442893,0,12.268572103731735,1.92205590228895e-15,0.0
254442893,1,0.9102215944049443,3.704176001649999,1.3319345626428003e-12
254442893,2,0.11062329071030874,3.999872486775147,9.402160593386953e-10
254442893,3,0.11028478424856589,3.9999999578453442,8.229024538175533e-09
254442893,4,0.11028466996692865,2.0000000000000027,1.5868448576745347e-07
211106506,0,11.33520893764728,1.92205590228895e-15,0.0
211106506,1,0.5128827633114968,3.8482198856481595,1.0909650960400086e-10
211106506,2,0.11035219767777077,3.9999743054800536,1.400334917467383e-09
211106506,3,0.11028468223392986,3.999999996131768,2.8877292335138804e-08
211106506,4,0.11028466986231901,2.0,3.17232236174414e-08
7610267,0,12.575438634354667,1.92205590228895e-15,0.0
7610267,1,0.11091400015736472,3.999763602163524,5.187219542790444e-10
7610267,2,0.31818226316999654,3.9999998353202812,1.0833677470856347e-08
7610267,3,0.3181818182546555,3.9999999999999996,9.135640754304175e-08
253197989,0,11.378355969085495,1.92205590228895e-15,0.0
253197989,1,0.13310086931535436,3.9914122224091027,5.628550958647338e-10
253197989,2,0.1102922630349446,3.9999971416277824,5.4073321444696715e-09
253197989,3,0.11028467494905667,3.9999999990648547,2.460218098687683e-09
253197989,4,0.11028467262373906,3.9999999999984137,6.779499304509834e-10
257149858,0,12.287709935540873,1.92205590228895e-15,0.0
257149858,1,0.24768983181670057,3.9478783227105296,1.3402112308824599e-08
257149858,2,0.11028467081916574,3.9999999999999987,2.468597661061528e-07
257149858,3,0.1102846708191618,3.999999999999999,9.735666023358291e-10
150306593,0,12.019530964616195,1.92205590228895e-15,0.0
150306593,1,1.6611442953280848,3.4369052028606553,7.905731624902046e-09
150306593,2,0.23863636544715894,4.0,7.020110953104286e-07
150306593,3,0.23863636544706684,3.9999999999999734,5.369857267178979e-10
188104747,0,12.69935313062692,1.92205590228895e-15,0.0
188104747,1,0.17560925281534645,3.975434990960099,1.0778001285882463e-08
188104747,2,0.11028466993282471,3.9999999999999996,1.7490808886444942e-07
188104747,3,0.11028466993282354,3.999999999999999,6.656122755503726e-08
108290203,0,11.986194016969636,1.92205590228895e-15,0.0
108290203,1,0.30796590576276905,3.9258769152324358,8.922950156531329e-10
108290203,2,0.11035439560960487,3.9999737439329426,8.475607021773968e-11
108290203,3,0.11028469324829283,3.999999991447408,3.7855699810962484e-08
108290203,4,0.11028466993128756,2.0000000000000036,3.07189446449585e-08
267706988,0,11.183982652625701,1.92205590228895e-15,0.0
267706988,1,0.22722327074644055,3.955621192931683,3.2419189555099592e-09
267706988,2,0.11030265116830602,3.9999931618928333,1.136077057546358e-07
267706988,3,0.11028467645964007,3.99999999908615,1.5302526468197186e-08
267706988,4,0.11028467014135762,2.0000000000000124,3.930182056232148e-07
104063578,0,12.838849018648954,1.92205590228895e-15,0.0
104063578,1,0.32390814879348706,3.919107963725457,6.577484557013236e-09
104063578,2,0.11028467146789142,4.000000000000001,5.585106267287296e-07
104063578,3,0.11028467146786632,4.0,5.857795657413824e-08
41246389,0,12.344270484088181,1.92205590228895e-15,0.0
41246389,1,0.22897042922682898,3.955420324176945,5.125277979800558e-10
41246389,2,0.11032548000611939,3.999984632434086,3.7217214032825296e-10
41246389,3,0.1102846847974843,3.999999995016857,3.530849744526332e-10
41246389,4,0.1102846699333043,2.0000000000000018,4.758715953928627e-08
260709554,0,12.234251385664557,1.92205590228895e-15,0.0
260709554,1,0.16424312997108945,3.979704193867671,8.95495535436421e-08
260709554,2,0.11028467335368722,4.0,1.2136149385892753e-07
260709554,3,0.11028467335367689,3.9999999999999996,6.024075863142464e-09
85068173,0,12.090321225541608,1.92205590228895e-15,0.0
85068173,1,1.49225882020807,3.4917160606136415,3.481643551239699e-08
85068173,2,0.11060342219257624,3.9998787209138786,8.060360018324886e-10
85068173,3,0.11028472544443388,3.999999981831942,2.2765383955873973e-10
85068173,4,0.11028467016697688,2.000000000000001,4.596966552977569e-07
168495717,0,11.807672900001185,1.92205590228895e-15,0.0
168495717,1,1.267091646515815,3.575922404735725,2.02381889025105e-10
168495717,2,0.11086940248513734,3.9997798127588498,2.3502241238218535e-09
168495717,3,0.11028486450591835,3.999999926993636,4.3704292060353644e-09
168495717,4,0.11028467363500141,3.9999999999738263,2.5744104133019997e-11
203635818,0,11.810309776890923,1.92205590228895e-15,0.0
203635818,1,0.47936163316792935,3.8607474933280193,1.5581802514930132e-10
203635818,2,0.11028467486566955,3.999999999999999,1.3271726390963468e-07
203635818,3,0.1102846748656659,3.9999999999999982,5.052109954342687e-10
136868042,0,12.669504914868236,1.92205590228895e-15,0.0
136868042,1,0.30782261364724295,3.925171330206905,1.4542382498206052e-07
136868042,2,0.11031582470246365,3.99998814830243,5.2832432873017865e-11
136868042,3,0.11028467630392438,3.9999999980073673,1.4241300346691098e-07
136868042,4,0.11028467017303925,2.0000000000000453,4.087182210817671e-07
89002023,0,11.226436912277808,1.92205590228895e-15,0.0
89002023,1,0.17183483347321965,3.9768524578218125,5.164495497922417e-09
89002023,2,0.11030542332699854,3.9999921865117605,8.456691205671357e-09
89002023,3,0.11028467766411862,3.9999999973608857,5.200370514074626e-08
89002023,4,0.1102846700185224,1.9999999999999996,2.159807595963903e-08
88274252,0,12.580662475991277,1.92205590228895e-15,0.0
88274252,1,0.23907248469551678,3.9516365147415007,2.0003962930559283e-09
88274252,2,0.11032908481284583,3.999983275007862,5.77370517932177e-11
88274252,3,0.11028468596342823,3.9999999945784426,8.751153735041609e-10
88274252,4,0.11028466994217806,2.0000000000000027,4.902623279559788e-08
221608259,0,11.534317061368425,1.92205590228895e-15,0.0
221608259,1,0.35836254215536756,3.9061359205944925,5.0365303039257014e-09
221608259,2,0.11032436344732369,3.9999848978514096,3.2111868186225634e-08
221608259,3,0.11028467758311267,3.999999997551587,3.136407931980667e-09
221608259,4,0.11028466996183281,2.000000000000001,7.096199185208096e-08
211451181,0,11.659788124231765,1.92205590228895e-15,0.0
211451181,1,0.11430036077508857,3.9984865385331583,1.3742612381406616e-08
211451181,2,0.11028516390813879,3.999999814838202,3.3708999656704985e-08
211451181,3,0.11028466995509217,2.0000000000000018,1.1886232321491053e-07
77344046,0,12.803666894010238,1.92205590228895e-15,0.0
77344046,1,0.6700799593039962,3.7897462102329573,3.348654686874397e-11
77344046,2,0.23863636365760543,3.999999999999979,2.5084462007551878e-09
77344046,3,0.2386363636573905,3.9999999999999813,5.093205857065186e-10
191346642,0,11.632948224401837,1.92205590228895e-15,0.0
191346642,1,0.19027172978112072,3.969619030309036,2.0885364993006306e-08
191346642,2,0.11029682924476517,3.9999953741948615,9.683049482372974e-08
191346642,3,0.11028467301116404,3.9999999993762225,6.506294114583255e-11
191346642,4,0.1102846699570093,2.0000000000000027,1.0625629168203865e-08
91589571,0,11.496058330038867,1.92205590228895e-15,0.0
91589571,1,0.7562045279971152,3.7579046942513896,2.7329749574533935e-10
91589571,2,0.11040118933005927,3.999955663877101,1.1657480536442222e-11
91589571,3,0.1102846892726849,3.9999999934347663,1.1205301964078984e-10
91589571,4,0.11028466986899407,2.000000000000001,2.717238239274833e-08
110808586,0,11.294062313188425,1.92205590228895e-15,0.0
110808586,1,0.13210768761099373,3.9917858705268987,1.8179902028236938e-12
110808586,2,0.1102919381921115,3.9999972638917907,2.1094754721403132e-09
110808586,3,0.11028467626558877,3.999999999107013,1.5351469852264987e-09
110808586,4,0.11028467404520753,3.9999999999984803,1.8536385100464958e-10
209041839,0,12.372930060277053,1.92205590228895e-15,0.0
209041839,1,1.6532760401863724,3.43965434854944,5.482067244599875e-08
209041839,2,0.11140929659025753,3.9995765247134694,2.55351295663786e-15
209041839,3,0.11028503884868215,3.9999998613958514,4.732969433041134e-10
209041839,4,0.11028466999506249,2.0000000000000018,1.9120654209253685e-07
170311515,0,11.52022548245844,1.92205590228895e-15,0.0
170311515,1,1.6496766364298998,3.4362382032987697,8.089685626832557e-08
170311515,2,0.11066485601835141,3.9998553538204344,2.3890554826100363e-08
170311515,3,0.1102847363685496,3.999999978242336,2.4486671943574345e-08
170311515,4,0.11028467016594731,2.000000000000001,4.779951642185482e-07
82271817,0,10.313595849387335,1.92205590228895e-15,0.0
82271817,1,0.14203046951226614,3.987929064308663,5.246538203884654e-10
82271817,2,0.11028943371510955,3.9999981878087505,1.2182470589689464e-07
82271817,3,0.11028467045065748,2.00000000001024,4.167274156932632e-07
82271817,4,0.11028467010997726,2.0000000000000018,1.856132761796081e-07
88602813,0,11.26083152927412,1.92205590228895e-15,0.0
88602813,1,0.2972551322084187,3.92915716917483,4.566831961205775e-09
88602813,2,0.11031405691055823,3.999988820419791,1.1862747849714004e-09
88602813,3,0.1102846755493868,3.999999998364597,2.971117029487713e-09
88602813,4,0.11028467108659266,3.9999999999997335,1.9669108646938766e-10
143938957,0,12.158226876147669,1.92205590228895e-15,0.0
143938957,1,0.14077381026498229,3.9884065651461955,1.384457838987778e-07
143938957,2,0.11028467141953954,3.9999999999999996,1.4840788097602074e-07
143938957,3,0.11028467141949623,3.9999999999999996,1.7468567312267172e-07
146199802,0,11.293028298289618,1.92205590228895e-15,0.0
146199802,1,0.11921133627106399,3.996640134562866,6.417348968523742e-11
146199802,2,0.11028749150424436,3.999998942291506,1.8549049327770684e-09
146199802,3,0.11028468334875452,3.999999999593637,5.705400831119978e-08
146199802,4,0.11028467024862061,2.0000000000000036,5.899467404174574e-07
152816954,0,10.28507331703008,1.92205590228895e-15,0.0
152816954,1,0.5872108160957696,3.8222876002709585,3.8483960684843055e-08
152816954,2,0.11046815585387074,3.9999309064692303,2.777462671747083e-09
152816954,3,0.11028473266453485,3.999999976747675,4.2945942575514135e-08
152816954,4,0.11028467004137281,2.000000000000003,7.041907003346726e-08
236130786,0,11.642045425979793,1.92205590228895e-15,0.0
236130786,1,1.027192027903589,3.661878335643665,9.765946905129093e-10
236130786,2,0.11068575792657785,3.9998489640258663,1.4211658239116076e-10
236130786,3,0.110284802579609,3.9999999500900736,2.0522789759115517e-08
236130786,4,0.11028466993795641,2.000000000000001,7.627639460414809e-08
174078347,0,11.795731984851347,1.92205590228895e-15,0.0
174078347,1,0.1671769842369766,3.978381487273566,2.4669911509525303e-11
174078347,2,0.1102933699342797,3.9999966919801033,2.5761931310430697e-08
174078347,3,0.11028467132358377,2.000000000050383,9.788317336806296e-07
174078347,4,0.11028467057766966,2.0,2.2284916114427686e-07
60460112,0,11.788710121179822,1.92205590228895e-15,0.0
60460112,1,2.0785799607293587,3.292698916463162,3.6142618231593815e-08
60460112,2,0.11245556159295707,3.99918286141006,5.625417397181476e-08
60460112,3,0.11028535106818474,3.9999997452420946,4.648195630480023e-11
60460112,4,0.11028467609678913,3.999999999915058,1.5914121071823322e-10
252297184,0,11.998325131155568,1.92205590228895e-15,0.0
252297184,1,0.17453746914819263,3.975837469840151,7.022390446920213e-10
252297184,2,0.11030639582570022,3.9999918203743183,4.9016946026408936e-08
252297184,3,0.110284677813484,3.999999997242819,8.828965789714482e-08
252297184,4,0.11028466999465818,2.000000000000001,1.402838820004082e-07
210788308,0,11.284140042046374,1.92205590228895e-15,0.0
210788308,1,0.42515736346595806,3.882240960517745,1.7361980741981142e-09
210788308,2,0.11039987220843389,3.9999566189401126,9.737910888215446e-10
210788308,3,0.11028470941816887,3.999999985392103,5.674570715836352e-08
210788308,4,0.11028466993616805,2.0000000000000027,4.4439763049767004e-08
174329075,0,11.280649729579686,1.92205590228895e-15,0.0
174329075,1,1.652294926450902,3.435319974157303,1.7185561418386897e-08
174329075,2,0.1106658621652443,3.999854970636622,4.678966352388014e-09
174329075,3,0.11028473615732766,3.999999978218957,1.617418406152371e-08
174329075,4,0.11028467016148999,2.0000000000000044,5.002518621288754e-07
21565652,0,11.767489123371181,1.92205590228895e-15,0.0
21565652,1,0.46579104750606765,3.8671655249157872,8.998451352798944e-10
21565652,2,0.11041647163369984,3.999950368123736,3.0974074956367087e-09
21565652,3,0.11028471505113749,3.9999999832794213,4.62744079166022e-09
21565652,4,0.1102846699406139,2.0000000000000018,2.7919649648461276e-07
102854870,0,12.420833910313103,1.92205590228895e-15,0.0
102854870,1,0.12560624337005682,3.994232197051346,1.2836701035467968e-08
102854870,2,0.11028977122095493,3.9999980800766317,2.985488205264897e-08
102854870,3,0.11028468696868057,3.9999999993458353,1.229865098650862e-10
102854870,4,0.11028468583436851,3.9999999999740066,1.1934973842553376e-11
223404660,0,12.17282688347007,1.92205590228895e-15,0.0
223404660,1,0.31342751052087187,3.9230580741397807,1.5524981089217212e-08
223404660,2,0.11031674609977306,3.999987797632305,1.4489208877838111e-11
223404660,3,0.1102846761483697,3.999999998195428,1.1962999374945493e-07
223404660,4,0.11028467017946465,2.0000000000000013,1.2968316766571986e-08
210938163,0,12.127837632423406,1.92205590228895e-15,0.0
210938163,1,3.2543901496491157,2.904494168245324,6.872575223081317e-10
210938163,2,0.2386363663332905,3.9999999999989915,5.219744636519863e-09
210938163,3,0.2386363663299205,3.9999999999999574,1.4653178051695601e-10
92855974,0,11.058670991656209,1.92205590228895e-15,0.0
92855974,1,0.17838068610568278,3.9741285718318107,9.435801573999679e-08
92855974,2,0.11029499462581549,3.999996072330773,4.146687181127984e-09
92855974,3,0.11028467298893518,3.999999999468165,2.8188071985023986e-11
92855974,4,0.11028467153193253,3.9999999999998845,3.8605139918157505e-10
88490495,0,11.709517411577316,1.92205590228895e-15,0.0
88490495,1,1.6406583696645067,3.4394020363290645,2.967383472274321e-08
88490495,2,0.11028467001184615,4.0,9.705671470162935e-07
88490495,3,0.11028467001178927,4.0,5.048876488168398e-08
75857171,0,11.583435020544467,1.92205590228895e-15,0.0
